 
Vladaar              has invoked a pearl ring.
Vladaar              has invoked a pearl ring.
Vladaar              has invoked a pearl ring.
Vladaar              has invoked a pearl ring.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Vladaar              has invoked an enchanted dagger.
Vladaar              has invoked an enchanted dagger.
Vladaar              has invoked an enchanted dagger.
Vladaar              has invoked an enchanted dagger.
Vladaar              has invoked a pearl ring.
Vladaar              has invoked a pearl ring.
Vladaar              has invoked a pearl ring.
Vladaar              has invoked a pearl ring.
Vladaar              has invoked a pearl ring.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Vladaar              has invoked a pearl ring.
Vladaar              has invoked a pearl ring.
Vladaar              has invoked a pearl ring.
Vladaar              has invoked a pearl ring.
Vladaar              has invoked a pearl ring.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Vaard                has given Blade Master Symon BLADEMASTER teacher the corpse of a beholder.
Alliance Leader Rodaen has given Vaard a lantern of hope.
Vaard                has given dwarf adventurer Gladan a dwarven hammer.
dwarf adventurer Gladan has given Vaard a pair of dwarven mithril armguards .
Vaard                has given Seano Halfling Sheriff a dwarf scout corpse.
Vaard                has given gnome inventor yarla a cog.
Kynor human          has given Vaard Vaard's leather satchel.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
High Priest healer Julias has given Casiar a note list.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Vladaar              has given man bunk bouncer a parchment of plans.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Vladaar              has given Captain Drake the corpse of a red dragon hatchling.
Captain Drake        has given Vladaar a sharpening stone.
dragon knight guard Baelas has given pot bellied feral hog a small bucket of dragon saliva.
dragon knight guard Baelas has given Vladaar a small bucket of dragon saliva.
Vladaar              has given Captain Drake a small bucket of dragon saliva.
Captain Drake        has given Vladaar a pair of black leather gloves.
Esther               has given Margaret a leather bracer, legendary tanned from rabbit.
Esther               has given Margaret a leather bracer, legendary tanned from rabbit.
Esther               has given Margaret a fur scarf, legendary tanned from rabbit.
Esther               has given Margaret a sheath, legendary tanned from rabbit.
Aniella              has given Margaret a bronze pearl ear-stud.
Aniella              has given Margaret a bronze pearl earring.
Aniella              has given Margaret a bronze pearl fullplate-visor.
Margaret             has given Aniella a chain vest.
Verrana              has given Margaret a fieldplate-suit, legendary forged from gleaming gold ore.
Verella              has given Margaret a chest, legendary milled from light-brown fir lumber.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
dragon knight guard Baelas has given Vaard a small bucket of dragon saliva.
dragon knight guard Baelas has given wolf a small bucket of dragon saliva.
Vaard                has given Captain Drake a small bucket of dragon saliva.
Captain Drake        has given Vaard a pair of black leather gloves.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Captain Drake        has given Vaard a dragon knight sash.
Captain Drake        has given wolf a dragon knight sash.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Trocklan guard       has given Corrala A gate key.
Darzral              has given Corrala A helm won at the arena.
Darzral              has given Corrala An arena bracer.
Darzral              has given Corrala A breastplate from the arena.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Gold Dragon healer Raesaav has given Tulvir a note list.
ancient blue dragon Talshik drak has given Tulvir an iron dragon helm.
Tulvir               has given ancient blue dragon Talshik drak the corpse of a quartz runner.
ancient blue dragon Talshik drak has given Tulvir a pair of leather talon straps.
Tulvir               has given ancient blue dragon Talshik drak the thrashing tail of A Moss Crawler.
ancient blue dragon Talshik drak has given Tulvir a pair of crimson red drakkel bracers.
Tulvir               has given ancient blue dragon Talshik drak the spilled guts of A Skeleton.
ancient blue dragon Talshik drak has given Tulvir a crimson red drakkel chainmail coat.
Tulvir               has given ancient blue dragon Talshik drak a leather saddle bag.
ancient blue dragon Talshik drak has given Tulvir a crimson red drakkel visor.
Tulvir               has given ancient blue dragon Talshik drak the corpse of The ugly wererat.
ancient blue dragon Talshik drak has given Tulvir a golden drakkel claw.
Tulvir               has given Seano Halfling Sheriff a dwarf scout corpse.
Tulvir               has given priest turath the corpse of a beholder.
priest turath        has given Tulvir an adventurer's belt.
Tulvir               has given dwarf adventurer Gladan a dwarven hammer.
dwarf adventurer Gladan has given Tulvir a pair of dwarven mithril armguards .
Tulvir               has given dwarf adventurer Gladan a dwarven hammer.
dwarf adventurer Gladan has given Tulvir a pair of dwarven mithril armguards .
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Hekkron              has given Alpheus &za&cn &ci&bc&ze&cy &zv&wo&cr&bt&ze&wx&d.
Alpheus              has given Hekkron &za&cn &ci&bc&ze&cy &zv&wo&cr&bt&ze&wx&d.
Hekkron              has given Alpheus &za&cn &ci&bc&ze&cy &zv&wo&cr&bt&ze&wx&d.
Prison Sergeant Thomes has given Tulvir a master key.
Tulvir               has given Sheriff Malox the corpse of a goblin scout.
Prison Sergeant Thomes has given Tulvir an iron helmet.
Tulvir               has given gunthis spirit cleric a cleric's holy symbol.
gunthis spirit cleric has given Tulvir the helm of defense.
Tulvir               has given Silver Dragon Kaesaw an emerald gem stone.
Silver Dragon Kaesaw has given Tulvir a dragon cape of the chameleon .
Tulvir               has given fire giant Gydashei a face mask of gydashei.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Alpheus              has given Hekkron &za&cn &ci&bc&ze&cy &zv&wo&cr&bt&ze&wx&d.
Hekkron              has given Caelum &za &cm&pi&cn&zi&wa&ct&pu&zr&we &zblack &ch&po&zl&we&d.
Hekkron              has given Caelum a crystal-light, legendary produced from meteor.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Gnome Guard Vasara   has given Tulvir a key.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Karnae Captain Guard has given Tulvir a steel dagger.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Tulvir               has given fire giant Gydashei a face mask of gydashei.
Tulvir               has given fire giant Gydashei a face mask of gydashei.
fire giant Gydashei  has given Tulvir a face plate.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
old human sailor tybias has given Tulvir a first half of a medallion.
Tulvir               has given elf priestess Shalandra the Medallion of Narcista.
elf priestess Shalandra has given Tulvir the Medallion of Narcista.
elf shop outfitter Gaergarrs has given Tulvir a barrel of elven ale.
Tulvir               has given old human sailor tybias a barrel of elven ale.
old human sailor tybias has given Tulvir a writ of scrolled paper.
Tulvir               has given fat dwarf Gorin a writ of scrolled paper.
Tulvir               has given old human sailor tybias gnome dagger.
Tulvir               has given old human sailor tybias gnome dagger.
Tulvir               has given old human sailor tybias gnome dagger.
Tulvir               has given old human sailor tybias gnome dagger.
Tulvir               has given old human sailor tybias gnome dagger.
Tulvir               has given old human sailor tybias gnome dagger.
Caelum               has given Mature gold dragon Gaevas the corpse of Yakoxe.
Mature gold dragon Gaevas has given Caelum a gold dragon orb.
Caelum               has given Mature gold dragon Gaevas the corpse of Yakoxe.
Tulvir               has given Annaliea witch a foamy potion.
Annaliea witch       has given Tulvir a foamy potion.
Tulvir               has given Mature gold dragon Gaevas the corpse of Yakoxe.
Mature gold dragon Gaevas has given Tulvir a gold dragon orb.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
High Priest healer Julias has given Gwaed a note list.
Shop keeper magical Amelia has given Gwaed a red potion bottle.
Shop keeper magical Amelia has given Gwaed a glowing blue potion.
Blade Master teacher blademaster Symon has given Gwaed a curved dagger.
stable master jonah  has given Gwaed a ring with a green gem.
Gwaed                has given blacksmith tier repair repairs a curved dagger.
Gnome Guard Vasara   has given Gwaed a key.
Tulvir               has given old human sailor tybias gnome dagger.
Tulvir               has given old human sailor tybias gnome dagger.
Tulvir               has given old human sailor tybias gnome dagger.
Tulvir               has given old human sailor tybias gnome dagger.
Tulvir               has given old human sailor tybias gnome dagger.
Tulvir               has given old human sailor tybias gnome dagger.
Tulvir               has given old human sailor tybias the Medallion of Narcista.
old human sailor tybias has given Tulvir the Medallion of Narcista.
Tulvir               has given village chief Teran the corpse of a cannibal soldier.
Tulvir               has given village chief Teran the corpse of a cannibal soldier.
village chief Teran  has given Tulvir a voodoo power potion.
Tulvir               has given Zerah shop keeper voodoo a poison gland.
Tulvir               has given drow sorceror Klarae the corpse of Captain Dlhara.
drow sorceror Klarae has given Tulvir amulet of the magi.
Tulvir               has given Zerah shop keeper voodoo blood of the orc captain.
Tulvir               has given Zerah shop keeper voodoo a wolf tail.
Zerah shop keeper voodoo has given Tulvir a pair of voodoo earrings.
Zerah shop keeper voodoo has given Tulvir a ripped second half of a parchment.
village chief Teran  has given Tulvir a ripped first half parchment.
Tulvir               has given halfling guard Baxton a scroll of persuasion.
Zerah shop keeper voodoo has given Tulvir a ripped second half of a parchment.
village chief Teran  has given Tulvir a ripped first half parchment.
Tulvir               has given village chief Teran a scroll of persuasion.
village chief Teran  has given Tulvir a ripped first half parchment.
Zerah shop keeper voodoo has given Tulvir a ripped second half of a parchment.
Tulvir               has given Zerah shop keeper voodoo a scroll of persuasion.
Zerah shop keeper voodoo has given Tulvir a ripped second half of a parchment.
village chief Teran  has given Tulvir a ripped first half parchment.
village chief Teran  has given Tulvir a ripped first half parchment.
Zerah shop keeper voodoo has given Tulvir a ripped second half of a parchment.
Prison Sergeant Thomes has given Gwaed a master key.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Shutdown by Vladaar.

Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Tulvir               has given Constable Meadows human female guard A blood-covered crown.
Constable Meadows human female guard has given Tulvir Rohr's Mail.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
fysklor librarian    has given Tulvir A worn parchment.
Serathia robed figure has given Tulvir The '&WFive People You Meet in Elysian City&g'.
elven maiden sil'thalas has given Tulvir The '&PTales of the Sidhe&g'.
Thromdike young dwarf has given Tulvir The '&YHi-Ho-It's Off To Work We Go&g'.
Tulvir               has given fysklor librarian The '&RFiendish Codex&g'.
Tulvir               has given fysklor librarian The '&WFive People You Meet in Elysian City&g'.
Tulvir               has given fysklor librarian The '&YHi-Ho-It's Off To Work We Go&g'.
Tulvir               has given fysklor librarian The '&CMe Big, Me Strong, Me Ogre&g'.
Tulvir               has given fysklor librarian The '&BGold and Grub&g'.
Tulvir               has given halfling guard Baxton a scroll of persuasion.
Tulvir               has given ranger the torn ear of a frogman.
Tulvir               has given ranger the torn ear of a frogman.
Tulvir               has given ranger the torn ear of a frogman.
Tulvir               has given ranger the torn ear of a frogman.
Tulvir               has given ranger the torn ear of a frogman.
Tulvir               has given ranger the torn ear of a frogman.
Tulvir               has given ranger the torn ear of a frogman.
Tulvir               has given ranger the torn ear of a frogman.
Tulvir               has given ranger the torn ear of a frogman.
Tulvir               has given ranger the torn ear of a frogman.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Gnome Guard Vasara   has given Tulvir a key.
Tulvir               has given drow apprentice A magic mushroom.
Suword portly man    has given a holy spirit a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given a holy spirit a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given a happy ethereal being a Suword's Sweet Shop sack.
Suword portly man    has given a holy spirit a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given Daemur flying cherabim a Suword's Sweet Shop sack.
Suword portly man    has given a happy ethereal being a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Aniella              has given Verrana a pick axe.
Aniella              has given Verrana a pick axe.
Verrana              has given Margaret a fullplate-armlets, legendary forged from reddish-gold bronze ore.
Margaret             has given Aniella a fullplate-armlets, legendary forged from reddish-gold bronze ore.
Aniella              has given Margaret a gold diamond dagger.
Aniella              has given Margaret a gold diamond dagger.
Aniella              has given Verrana a pick axe.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Tulvir               has given centaur guard prothesus a feces tipped short bamboo spear.
Tulvir               has given Shade Slave Yarko an amulet soul.
Shade Slave Yarko    has given Tulvir the mask of deception.
Darzral              has given Tulvir A helm won at the arena.
Darzral              has given Tulvir An arena bracer.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Darzral              has given Tulvir A breastplate from the arena.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
village chief Teran  has given Tulvir a ripped first half parchment.
Zerah shop keeper voodoo has given Tulvir a ripped second half of a parchment.
Zerah shop keeper voodoo has given Tulvir a ripped second half of a parchment.
village chief Teran  has given Tulvir a ripped first half parchment.
Gnome Guard Vasara   has given Tulvir a key.
Verrana              has given Watchman guard a burnt fresh slice of meat.
Verrana              has given Watchman guard an overcooked fresh slice of meat.
Verrana              has given Watchman guard a roasted fresh slice of meat.
Verrana              has given Watchman guard an overcooked fresh slice of meat.
Verrana              has given Watchman guard an overcooked fresh slice of meat.
Verrana              has given Watchman guard an overcooked fresh slice of meat.
Verrana              has given Watchman guard a roasted fresh slice of meat.
Verrana              has given Watchman guard a burnt fresh slice of meat.
Verrana              has given Watchman guard a burnt fresh slice of meat.
Verrana              has given Watchman guard a burnt fresh slice of meat.
Verrana              has given Watchman guard a burnt fresh slice of meat.
Verrana              has given Watchman guard a roasted fresh slice of meat.
Verrana              has given Watchman guard a roasted fresh slice of meat.
Verrana              has given Watchman guard a burnt fresh slice of meat.
Verrana              has given Watchman guard a roasted fresh slice of meat.
Verrana              has given Watchman guard a roasted fresh slice of meat.
Verrana              has given Watchman guard a roasted fresh slice of meat.
Verrana              has given Watchman guard a burnt fresh slice of meat.
Verrana              has given Watchman guard a burnt fresh slice of meat.
Verrana              has given Watchman guard a roasted fresh slice of meat.
Tharra               has given priest turath the corpse of a beholder.
priest turath        has given Tharra an adventurer's belt.
Tulvir               has given gnome elder the corpse of a cave bear.
Tulvir               has given Merguard A tiny flask of air.
Merguard             has given Tulvir a clouded pebble.
Tulvir               has given spirit air elemental a clouded pebble.
spirit air elemental has given Tulvir A token of air.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Tulvir               has given Mature gold dragon Gaevas the corpse of Yakoxe.
Mature gold dragon Gaevas has given Tulvir a gold dragon orb.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
High Priest healer Julias has given Lyra a note list.
Shop keeper magical Amelia has given Lyra a red potion bottle.
Shop keeper magical Amelia has given Lyra a glowing blue potion.
Blade Master teacher blademaster Symon has given Lyra a curved dagger.
stable master jonah  has given Lyra a ring with a green gem.
Lyra                 has given stable master Jonah man Jonahs dagger.
Lyra                 has given stable master Jonah man a potion of calming.
Lyra                 has given stable master Jonah man the corpse of a sewer rat.
Tulvir               has given priest Sarikan Jarolan's diary.
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Vladaar              has given Fang a ball of light.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given air elemental a Suword's Sweet Shop sack.
Suword portly man    has given a holy spirit a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Vladaar              has invoked a lumber sled.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Zerah shop keeper voodoo has given Tulvir a ripped second half of a parchment.
village chief Teran  has given Tulvir a ripped first half parchment.
Kynor human          has given Tulvir Tulvir's leather satchel.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Tulvir               has given Ulave Silver Dragon an ancient scroll.
High Priest healer Julias has given Xraelle a note list.
Shop keeper magical Amelia has given Xraelle a red potion bottle.
Shop keeper magical Amelia has given Xraelle a glowing blue potion.
Gold Dragon healer Raesaav has given Ioni a note list.
elf maiden magical Shozat has given Ioni a small bucket of dragon saliva.
elf maiden magical Shozat has given Ioni a salve of rejuvenation.
ancient blue dragon Talshik drak has given Ioni an iron dragon helm.
Ioni                 has given ancient blue dragon Talshik drak the corpse of a quartz runner.
ancient blue dragon Talshik drak has given Ioni a pair of leather talon straps.
Ioni                 has given ancient blue dragon Talshik drak the thrashing tail of A Moss Crawler.
ancient blue dragon Talshik drak has given Ioni a pair of crimson red drakkel bracers.
Ioni                 has given ancient blue dragon Talshik drak the spilled guts of A Skeleton.
ancient blue dragon Talshik drak has given Ioni a crimson red drakkel chainmail coat.
Ioni                 has given ancient blue dragon Talshik drak a leather saddle bag.
ancient blue dragon Talshik drak has given Ioni a crimson red drakkel visor.
Ioni                 has given ancient blue dragon Talshik drak the corpse of The ugly wererat.
ancient blue dragon Talshik drak has given Ioni a golden drakkel claw.
Silvanos             has given hungry old man A vial of spider blood.
Gold Dragon healer Raesaav has given Damon a note list.
elf maiden magical Shozat has given Damon a small bucket of dragon saliva.
elf maiden magical Shozat has given Damon a salve of rejuvenation.
healer yochlol priestess has given Goldberg a note list.
ancient blue dragon Talshik drak has given Damon an iron dragon helm.
Damon                has given ancient blue dragon Talshik drak the corpse of a quartz runner.
ancient blue dragon Talshik drak has given Damon a pair of leather talon straps.
Damon                has given ancient blue dragon Talshik drak the thrashing tail of A Moss Crawler.
ancient blue dragon Talshik drak has given Damon a pair of crimson red drakkel bracers.
Damon                has given ancient blue dragon Talshik drak the corpse of a skeleton.
Damon                has given ancient blue dragon Talshik drak the spilled guts of A Skeleton.
ancient blue dragon Talshik drak has given Damon a crimson red drakkel chainmail coat.
Damon                has given ancient blue dragon Talshik drak a leather saddle bag.
ancient blue dragon Talshik drak has given Damon a crimson red drakkel visor.
Damon                has given ancient blue dragon Talshik drak the skeleton of The ugly wererat.
Damon                has given ancient blue dragon Talshik drak the corpse of The ugly wererat.
ancient blue dragon Talshik drak has given Damon a golden drakkel claw.
Lyrandel             has given dwarf adventurer Gladan a dwarven hammer.
dwarf adventurer Gladan has given Lyrandel a pair of dwarven mithril armguards .
Lyrandel             has given priest turath the corpse of a beholder.
priest turath        has given Lyrandel an adventurer's belt.
woman Aisaylia queen has given Tulvir a small piece of fire coral.
Damon                has given Seano Halfling Sheriff a dwarf scout corpse.
Tulvir               has given Merguard A tiny flask of air.
Merguard             has given Tulvir a clouded pebble.
Tulvir               has given spirit air elemental a clouded pebble.
spirit air elemental has given Tulvir A token of air.
Damon                has given Seano Halfling Sheriff a dwarf scout corpse.
Tulvir               has given grumpy cook A small shrimp.
Tulvir               has given Little girl A small shrimp.
Tulvir               has given Little girl a conch shell.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Lyrandel             has given Blade Master Symon BLADEMASTER teacher a dwarven hammer.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Vladaar              has invoked a dwarven hammer.
Vladaar              has given Lyrandel a dwarven hammer.
Lyrandel             has given dwarf adventurer Gladan a dwarven hammer.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Damon                has given ranger the torn ear of a frogman.
Damon                has given ranger the torn ear of a frogman.
Damon                has given ranger the torn ear of a frogman.
Damon                has given ranger the torn ear of a frogman.
Damon                has given ranger the torn ear of a frogman.
Damon                has given ranger the torn ear of a frogman.
Damon                has given ranger the torn ear of a frogman.
Damon                has given ranger the torn ear of a frogman.
Damon                has given ranger the torn ear of a frogman.
Damon                has given ranger the torn ear of a frogman.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
High Priest healer Julias has given Lynette a note list.
Shop keeper magical Amelia has given Lynette a red potion bottle.
Shop keeper magical Amelia has given Lynette a glowing blue potion.
Blade Master teacher blademaster Symon has given Lynette a curved dagger.
stable master jonah  has given Lynette a ring with a green gem.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Tulvir               has given Xzerlos A rune dagger.
Xzerlos              has given Tulvir A rune dagger.
Xzerlos              has given Tulvir A quicksilver spear.
Vladaar              has invoked the ring Draupnir.
Vladaar              has invoked a majestic full plate helmet of power.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Vladaar              has invoked death candy.
Vladaar              has given gnome inventor yarla a cog.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Tulvir               has given hungry old man A vial of spider blood.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
High Priest healer Julias has given Balen a note list.
Shop keeper magical Amelia has given Balen a red potion bottle.
Shop keeper magical Amelia has given Balen a glowing blue potion.
Blade Master teacher blademaster Symon has given Balen a curved dagger.
healer yochlol priestess has given Dalanoth a note list.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
teacher blademaster jardal drow has given Dalanoth a curved dagger.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
High Priest healer Julias has given Ayesha a note list.
Shop keeper magical Amelia has given Ayesha a red potion bottle.
Shop keeper magical Amelia has given Ayesha a glowing blue potion.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Blade Master teacher blademaster Symon has given Ayesha a curved dagger.
stable master jonah  has given Ayesha a ring with a green gem.
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Shutdown by Vladaar.

Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
High Priest healer Julias has given Bogdan a note list.
Shop keeper magical Amelia has given Bogdan a red potion bottle.
Shop keeper magical Amelia has given Bogdan a glowing blue potion.
Blade Master teacher blademaster Symon has given Bogdan a curved dagger.
stable master jonah  has given Bogdan a ring with a green gem.
Blade Master Symon BLADEMASTER teacher has given Bogdan Jonahs dagger.
Bogdan               has given stable master Jonah man Jonahs dagger.
Bogdan               has given stable master Jonah man a potion of calming.
Bogdan               has given stable master Jonah man the corpse of a sewer rat.
High Priest healer Julias has given Sepiroth a note list.
Shop keeper magical Amelia has given Sepiroth a red potion bottle.
Shop keeper magical Amelia has given Sepiroth a glowing blue potion.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Blade Master teacher blademaster Symon has given Sepiroth a curved dagger.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
High Priest healer Julias has given Tidus a note list.
Shop keeper magical Amelia has given Tidus a red potion bottle.
Shop keeper magical Amelia has given Tidus a glowing blue potion.
Blade Master teacher blademaster Symon has given Tidus a curved dagger.
stable master jonah  has given Tidus a ring with a green gem.
Blade Master Symon BLADEMASTER teacher has given Tidus Jonahs dagger.
Tidus                has given stable master Jonah man Jonahs dagger.
Tidus                has given stable master Jonah man a potion of calming.
Tidus                has given stable master Jonah man the corpse of a sewer rat.
Suword portly man    has given polite celestial a Suword's Sweet Shop sack.
Darzral              has given Tulvir an arena dagger.
Mordaz               has given Watchman guard a rolled up packet of wild deer jerky.
Trocklan guard       has given Tulvir A gate key.
Gnome Guard Vasara   has given Tulvir a key.
Gnome Guard Vasara   has given Tulvir a key.
